Incident ID,Incident Date,State,City Or County,Address,killed,injured,Operations,lat,lon,killed_injured
2116343,14-Sep-21,Maryland,Baltimore,1700 block of N Milton Ave,0,4,N/A,39.31,-76.58,4
2116205,14-Sep-21,Ohio,Cleveland,2747 Cedar Ave,0,6,N/A,41.5,-81.67,6
2115522,13-Sep-21,Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,N/A,43.08,-87.97,5
2115947,12-Sep-21,Wisconsin,Wheeler,3800 block of CR VVV,4,0,N/A,45.04,-91.91,4
2114626,12-Sep-21,Texas,Temple,900 block of S 24th St,0,4,N/A,31.08,-97.33,4
2114481,12-Sep-21,Michigan,Detroit,2700 block of Halleck St,2,4,N/A,42.41,-83.07,6
2113841,11-Sep-21,Illinois,Chicago,300 block of E Kensington Ave,1,5,N/A,41.68,-87.62,6
2114510,11-Sep-21,Alabama,Dothan,2000 Reeves St,0,5,N/A,31.25,-85.39,5
2113623,11-Sep-21,Illinois,Chicago,900 block of E 79th St,1,3,N/A,41.75,-87.6,4
2113769,11-Sep-21,New Jersey,Paterson,E 18th St and Fulton Pl,0,4,N/A,40.92,-74.15,4
2114583,11-Sep-21,New York,Utica,700 block of Noyes St,0,4,N/A,43.1,-75.25,4
2112450,10-Sep-21,Florida,Orlando,5526 S Orange Blossom Trl,0,4,N/A,28.48,-81.4,4
2111858,9-Sep-21,Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,N/A,38.63,-90.15,7
2112252,9-Sep-21,Alabama,Montgomery,1800 block of Cotton Court,1,3,N/A,32.41,-86.28,4
2111895,8-Sep-21,Missouri,Saint Louis,4000 block of St Ferdinand Ave,0,4,N/A,38.66,-90.23,4
2110346,7-Sep-21,Delaware,Wilmington,A St and New Castle Ave,0,4,N/A,39.73,-75.54,4
2110077,7-Sep-21,Kansas,Wichita,351 N Mosley St,1,5,N/A,37.69,-97.33,6
2109075,6-Sep-21,Georgia,Atlanta,868 Joseph E Boone Blvd NW,0,5,N/A,33.76,-84.42,5
2108892,5-Sep-21,Missouri,Independence,116 W Lexington Ave,0,4,N/A,39.09,-94.42,4
2108560,5-Sep-21,New York,Bronx,4848 White Plains Rd,0,4,N/A,40.91,-73.85,4
2115336,5-Sep-21,Missouri,Wyatt,N/A,0,4,N/A,36.91,-89.22,4
2108414,5-Sep-21,Texas,Houston,7518 Imogene St,4,0,N/A,29.68,-95.52,4
2108378,5-Sep-21,Georgia,Athens,E Clayton St and N Jackson St,0,6,N/A,33.96,-83.37,6
2108302,5-Sep-21,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,N/A,28.14,-81.96,6
2109384,5-Sep-21,Ohio,Cincinnati,6308 Corbly Rd,0,4,N/A,39.09,-84.38,4
2107828,4-Sep-21,Louisiana,Monroe,1600 block of Winnsboro Rd,1,3,N/A,32.48,-92.09,4
2108406,4-Sep-21,Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,N/A,32.64,-83.63,5
2107930,4-Sep-21,District of Columbia,Washington,700 block of Longfellow St NW,3,3,N/A,38.96,-77.02,6
2107916,4-Sep-21,Alabama,Birmingham,9164 Parkway E,2,2,N/A,33.59,-86.7,4
2107476,4-Sep-21,Illinois,Chicago,1400 block of S Tripp Ave,0,5,N/A,41.86,-87.73,5
2107621,3-Sep-21,Texas,Austin,9345 US-290,1,3,N/A,30.33,-97.64,4
2107168,3-Sep-21,New York,Syracuse,Nelson St and W Marcellus St,0,4,N/A,43.04,-76.17,4
2107467,3-Sep-21,Louisiana,New Iberia,927 S Lewis St,1,3,N/A,29.99,-91.82,4
2107198,2-Sep-21,New York,Niagara Falls,336 19th St,0,4,N/A,43.09,-79.04,4
2104725,31-Aug-21,North Carolina,Elm City,3500 block of London Church Rd,2,2,N/A,35.76,-77.9,4
2104181,30-Aug-21,Illinois,Normal,2000 block of Lambert Dr,3,3,N/A,40.54,-88.98,6
2103256,29-Aug-21,Tennessee,Nashville,2621 Jefferson St,0,5,N/A,36.17,-86.82,5
2102991,29-Aug-21,Nevada,Las Vegas,1700 block of S Rainbow Blvd,1,3,N/A,36.15,-115.24,4
2103311,29-Aug-21,Wisconsin,Milwaukee,N 41st St and W Lloyd St,0,4,N/A,43.06,-87.96,4
2103132,28-Aug-21,New York,Albany,Sherman St and Henry Johnson Blvd,0,5,N/A,42.66,-73.76,5
2103035,28-Aug-21,California,San Diego,3100 block of Mission Blvd,0,4,N/A,32.77,-117.25,4
2102694,28-Aug-21,Illinois,Chicago,2800 block of W 12th Pl,0,4,N/A,41.87,-87.7,4
2101774,27-Aug-21,West Virginia,Huntington,300 block of Oney Ave,2,2,N/A,38.41,-82.41,4
2101199,27-Aug-21,California,Los Angeles,8400 block of Fountain Ave,0,4,N/A,34.09,-118.37,4
2100578,26-Aug-21,Minnesota,Minneapolis,3006 Lyndale Ave,0,7,N/A,44.95,-93.29,7
2098246,23-Aug-21,Illinois,Chicago,W Wilson Ave and N Sheridan Rd,0,4,N/A,41.97,-87.65,4
2097075,22-Aug-21,Illinois,Chicago,3400 block of W Lake St,1,4,N/A,41.88,-87.71,5
2098321,22-Aug-21,Oregon,Portland,322 NW Everett St,0,5,N/A,45.53,-122.67,5
2097481,22-Aug-21,Illinois,Carbondale,501 W Cherry St,1,3,N/A,37.72,-89.22,4
2097271,22-Aug-21,Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,N/A,42.94,-85.65,4
2097494,22-Aug-21,Colorado,Denver,19th St and Blake St,1,5,N/A,39.75,-105,6
2096687,21-Aug-21,Illinois,Chicago,3500 block of W Walnut St,0,4,N/A,41.89,-87.71,4
2097063,21-Aug-21,Illinois,Chicago,1600 block of E 87th Pl,1,5,N/A,41.74,-87.59,6
2095800,20-Aug-21,Michigan,Flint,2905 Saginaw St,1,3,N/A,43,-83.68,4
2095116,19-Aug-21,Illinois,Chicago,300 block of E 47th St,0,4,N/A,41.81,-87.62,4
2095087,19-Aug-21,Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,N/A,40.03,-75.17,5
2095394,19-Aug-21,Maryland,Edgewood,1700 block of Crimson Tree Way,1,3,N/A,39.43,-76.32,4
2094421,18-Aug-21,Maryland,Germantown,19575 Scenery Dr,1,3,N/A,39.18,-77.24,4
2094071,18-Aug-21,Ohio,Youngstown,619 Samuel Ave,2,4,N/A,41.08,-80.64,6
2094035,18-Aug-21,California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,N/A,33.97,-118.44,4
2094457,18-Aug-21,North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,N/A,35.98,-78.89,4
2093581,17-Aug-21,New York,Brooklyn,422 Mother Gaston Blvd,0,5,N/A,40.67,-73.91,5
2092469,16-Aug-21,New York,Brooklyn,927 DeKalb Ave,0,8,N/A,40.69,-73.94,8
2092227,16-Aug-21,Michigan,Detroit,4421 Central Ave,1,3,N/A,42.33,-83.14,4
2091597,15-Aug-21,Texas,San Antonio,1621 S New Braunfels Ave,3,2,N/A,29.4,-98.46,5
2091489,15-Aug-21,Illinois,Chicago,1300 block of E 75th St,0,4,N/A,41.76,-87.59,4
2091531,14-Aug-21,Indiana,Indianapolis,Wheeler St and E 28th St,1,3,N/A,39.81,-86.11,4
2090949,14-Aug-21,New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,N/A,40.69,-73.95,4
2090971,14-Aug-21,Ohio,Akron,271 Maiden Ln,0,5,N/A,41.08,-81.52,5
2090777,14-Aug-21,Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,N/A,39.82,-86.23,5
2090924,14-Aug-21,New Jersey,Trenton,875 New Willow St,0,4,N/A,40.23,-74.76,4
2092110,14-Aug-21,Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,N/A,33.94,-98.51,4
2089972,13-Aug-21,Nevada,Las Vegas,3100 block of E Sunset Rd,1,6,N/A,36.07,-115.11,7
2088659,11-Aug-21,Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,N/A,40.03,-75.12,5
2087433,10-Aug-21,Oregon,Portland,NE Milton St,2,4,N/A,45.55,-122.52,6
2089557,10-Aug-21,Mississippi,Clarksdale,N/A,2,2,N/A,34.2,-90.57,4
2086236,9-Aug-21,Michigan,Flint,3201 Hammerberg Rd,2,4,N/A,42.99,-83.7,6
2086148,9-Aug-21,Massachusetts,Boston,27 Irma St,1,5,N/A,42.29,-71.09,6
2085396,8-Aug-21,New York,Brooklyn,101 Wortman Ave,3,2,N/A,40.66,-73.89,5
2085401,8-Aug-21,Illinois,Chicago,8300 block of S Halsted St,1,4,N/A,41.74,-87.64,5
2085489,8-Aug-21,Texas,Houston,2504 FM 1960 Rd E,1,5,N/A,30.02,-95.39,6
2085438,8-Aug-21,District of Columbia,Washington,3600 block of New York Ave NE,0,4,N/A,38.92,-76.96,4
2085388,8-Aug-21,Illinois,Chicago,1800 block of W 87th St,1,6,N/A,41.74,-87.67,7
2085542,8-Aug-21,Louisiana,New Orleans,700 block of Bourbon St,0,5,N/A,29.96,-90.07,5
2085256,7-Aug-21,Alabama,Montgomery,200 block of John Morris Ave,0,4,N/A,32.32,-86.3,4
2085071,7-Aug-21,Illinois,Chicago,211 S Maplewood Ave,0,4,N/A,41.88,-87.69,4
2084884,7-Aug-21,Virginia,Norfolk,700 block of Granby St,0,4,N/A,36.85,-76.29,4
2084889,6-Aug-21,Tennessee,Nashville,1000 block of 43rd Ave North,0,4,N/A,36.16,-86.84,4
2082957,4-Aug-21,Pennsylvania,Philadelphia,3653 Germantown Ave,0,4,N/A,40.01,-75.15,4
2081884,3-Aug-21,Illinois,Urbana,1204 W Church St,1,3,N/A,40.12,-88.22,4
2081131,2-Aug-21,South Carolina,Greenwood,101 Heddy Rd,3,1,N/A,34.09,-82.1,4
2080733,2-Aug-21,South Carolina,Columbia,6908 Two Notch Rd,0,9,N/A,34.06,-80.96,9
2079920,1-Aug-21,Louisiana,New Orleans,1600 block of Iberville St,1,3,N/A,29.96,-90.08,4
2080390,1-Aug-21,Texas,Nacogdoches,1400 block of Dolph St,1,3,N/A,31.61,-94.67,4
2080536,1-Aug-21,Rhode Island,Providence,77 Reservoir Ave,0,5,N/A,41.79,-71.43,5
2079913,1-Aug-21,Louisiana,New Orleans,Bourbon St and Orleans Ave,0,5,N/A,29.96,-90.07,5
2079044,31-Jul-21,Ohio,Columbus,1662 W Mound St,1,5,N/A,39.94,-83.04,6
2078897,31-Jul-21,Illinois,Chicago,1600 block of E Hayes Dr,1,3,N/A,41.78,-87.58,4
2079271,31-Jul-21,Indiana,Indianapolis,1134 W 30th St,0,5,N/A,39.81,-86.18,5
2080006,31-Jul-21,Michigan,Saginaw,2700 block of Lynnwood Ave,2,2,N/A,43.4,-83.93,4
2079516,31-Jul-21,New York,Corona (Queens),97-07 37th Ave,0,10,N/A,40.75,-73.87,10
2081480,31-Jul-21,Ohio,Cleveland,3100 block of W 25th St,0,5,N/A,41.47,-81.7,5
2079533,31-Jul-21,Kentucky,Lexington,414 East 5th St,0,5,N/A,38.05,-84.48,5
2078540,29-Jul-21,Iowa,Davenport,Pacific St and West Locust St,0,4,N/A,41.54,-90.61,4
2077587,29-Jul-21,Pennsylvania,Pittsburgh,239 Gilkeson Rd,3,2,N/A,40.36,-80.06,5
2077018,28-Jul-21,District of Columbia,Washington,3400 block of 22nd St SE,0,4,N/A,38.85,-76.97,4
2077549,28-Jul-21,Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,N/A,32.35,-86.32,4
2076889,28-Jul-21,South Carolina,Charleston,Hanover St and Johnson St,1,4,N/A,32.8,-79.94,5
2074353,25-Jul-21,Michigan,Detroit,16342 W McNichols Rd,0,6,N/A,42.42,-83.21,6
2074406,25-Jul-21,California,Wasco,1718 1st St,5,1,N/A,35.6,-119.35,6
2073472,25-Jul-21,Illinois,Chicago,4800 block of W Race Ave,0,5,N/A,41.89,-87.75,5
2073597,25-Jul-21,Washington,Seattle,100 block of Occidental Ave S,2,3,N/A,47.6,-122.33,5
2072782,24-Jul-21,Ohio,Columbus,N High St and E 4th Ave,0,4,N/A,39.99,-83.01,4
2072962,24-Jul-21,Texas,Amarillo,1306 NE 3rd Ave,0,6,N/A,35.21,-101.82,6
2072761,24-Jul-21,Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,N/A,32.83,-83.63,5
2072342,23-Jul-21,South Carolina,Spartanburg,151 Palisade St,2,2,N/A,34.93,-81.93,4
2071982,23-Jul-21,South Carolina,Darlington,505 Oleander Dr,0,4,N/A,34.33,-79.86,4
2072896,23-Jul-21,California,San Rafael,842 4th St,2,4,N/A,37.97,-122.52,6
2071343,22-Jul-21,Texas,Houston,9717 N Houston Rosslyn Rd,1,5,N/A,29.88,-95.49,6
2070329,21-Jul-21,Illinois,Chicago,1400 block of S Ridgeway Ave,0,5,N/A,41.86,-87.72,5
2070310,21-Jul-21,Illinois,Chicago,3300 block of W Douglas Blvd,2,3,N/A,41.86,-87.71,5
2069490,21-Jul-21,Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,N/A,39,-76.98,5
2070645,21-Jul-21,Illinois,Chicago,1647 N La Salle Dr,0,8,N/A,41.91,-87.63,8
2068568,20-Jul-21,Texas,Jacksonville,16241 TX-110,4,0,N/A,32.03,-95.1,4
2067728,19-Jul-21,New Jersey,Perth Amboy,417 Fayette St,0,6,N/A,40.51,-74.28,6
2068061,19-Jul-21,Illinois,Chicago,3308 W Flournoy St,0,4,N/A,41.87,-87.71,4
2066335,18-Jul-21,Ohio,Toledo,5205 Telegraph Rd,1,3,N/A,41.71,-83.55,4
2067135,18-Jul-21,Florida,Gainesville,1634 NE 8th Ave,1,4,N/A,29.66,-82.3,5
2066680,18-Jul-21,North Carolina,Burlington,421 N Church St,0,4,N/A,36.1,-79.43,4
2066905,18-Jul-21,Arizona,Tucson,1575 E 36th St,4,3,N/A,32.19,-110.95,7
2067290,18-Jul-21,Texas,Houston,3421 Antoine Dr,3,2,N/A,29.82,-95.47,5
2066812,18-Jul-21,California,Walnut Creek,SOS Dr and San Luis Rd,1,3,N/A,37.92,-122.06,4
2065252,17-Jul-21,Oregon,Portland,300 block of SW 3rd Ave,1,6,N/A,45.52,-122.67,7
2066189,17-Jul-21,Illinois,Chicago,5006 W Ohio St,0,6,N/A,41.89,-87.75,6
2065634,16-Jul-21,California,Sacramento,L St and Front St,2,4,N/A,38.58,-121.51,6
2064260,16-Jul-21,New Hampshire,Manchester,I 293 and Brown Ave,0,4,N/A,42.96,-71.48,4
2066249,16-Jul-21,South Carolina,Greenville,840 Mauldin Rd,1,3,N/A,34.78,-82.35,4
2064992,16-Jul-21,District of Columbia,Washington,2900 block of MLK Ave SE,1,5,N/A,38.85,-77,6
2065118,16-Jul-21,Illinois,Chicago,647 N Lockwood Ave,1,3,N/A,41.89,-87.76,4
2065009,16-Jul-21,Pennsylvania,Philadelphia,2700 block of Ruby Terr,1,4,N/A,39.93,-75.21,5
2063495,15-Jul-21,Texas,Levelland,1105 10th St,1,5,N/A,33.58,-102.38,6
2065533,15-Jul-21,Massachusetts,Boston,265 Centre St,0,4,N/A,42.32,-71.1,4
2063897,15-Jul-21,Missouri,Lake Ozark,1312 Bagnell Dam Blvd,1,4,N/A,38.2,-92.64,5
2062097,14-Jul-21,Illinois,Chicago,4600 block of W Monroe St,0,5,N/A,41.88,-87.74,5
2062359,14-Jul-21,Illinois,Chicago,1533 W 79th St,0,5,N/A,41.75,-87.66,5
2063394,14-Jul-21,Delaware,Claymont,50 block of Balfour Ave,2,2,N/A,39.81,-75.45,4
2060865,13-Jul-21,Indiana,Indianapolis,4200 block of Arborcrest Dr,0,4,N/A,39.83,-86.02,4
2060949,13-Jul-21,Michigan,Detroit,9855 Chalmers St,1,6,N/A,42.41,-82.97,7
2060293,12-Jul-21,New Jersey,Iselin,515 US-1,0,4,N/A,40.56,-74.31,4
2060706,12-Jul-21,Pennsylvania,Beaver Falls,900 9th St,2,3,N/A,40.75,-80.32,5
2060605,12-Jul-21,New York,Corona (Queens),180th St and 145th Dr,0,4,N/A,40.74,-73.86,4
2059440,11-Jul-21,Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,N/A,31.71,-106.27,6
2059404,10-Jul-21,Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,N/A,40.01,-75.14,6
2058950,10-Jul-21,Massachusetts,Boston,34 Cameron St,0,4,N/A,42.31,-71.06,4
2058837,10-Jul-21,Ohio,Springfield,405 S Burnett Rd,1,3,N/A,39.92,-83.77,4
2058421,9-Jul-21,California,Los Angeles,7114 W Manchester Ave,0,4,N/A,33.96,-118.42,4
2057427,8-Jul-21,Connecticut,Hartford,Nelson St and Garden St,0,4,N/A,41.79,-72.68,4
2053262,5-Jul-21,Ohio,Toledo,Lawrence Ave and Wall St,1,11,N/A,41.67,-83.56,12
2053500,5-Jul-21,California,Santa Rosa,1500 block of Beachwood Dr,1,3,N/A,38.42,-122.72,4
2055252,5-Jul-21,New York,Buffalo,50 block of Donovan Dr,1,3,N/A,42.91,-78.83,4
2053048,5-Jul-21,Illinois,Chicago,6108 S Wabash Ave,2,4,N/A,41.78,-87.62,6
2052524,4-Jul-21,California,Thermal,Jackson St and Airport Blvd,0,4,N/A,33.64,-116.22,4
2054233,4-Jul-21,Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,N/A,41.46,-81.59,4
2054132,4-Jul-21,Illinois,Peoria,600 block of Haungs Ave,1,3,N/A,40.71,-89.56,4
2053508,4-Jul-21,Nevada,North Las Vegas,1200 block of W Helen Ave,2,7,N/A,36.2,-115.16,9
2052342,4-Jul-21,Nebraska,Omaha,2311 N 24th St,1,4,N/A,41.28,-95.95,5
2052689,4-Jul-21,Illinois,Danville,12 S College St,0,4,N/A,40.12,-87.63,4
2053786,4-Jul-21,Missouri,Kansas City,E 43rd St and Indiana Ave,0,4,N/A,39.05,-94.54,4
2053365,4-Jul-21,Texas,Dallas,3700 Dixon Ave,0,5,N/A,32.76,-96.74,5
2052353,4-Jul-21,Texas,Fort Worth,3400 block of Horne St,0,8,N/A,32.73,-97.41,8
2053346,4-Jul-21,Texas,Dallas,8200 block of Towns St,3,3,N/A,32.92,-96.76,6
2053563,4-Jul-21,Illinois,Rantoul,400 block of S Maplewood Dr,0,5,N/A,40.31,-88.14,5
2052058,3-Jul-21,North Carolina,Chadbourn,Broadway Rd,3,1,N/A,34.31,-78.84,4
2051763,3-Jul-21,Pennsylvania,Lancaster,50 block of W Orange St,0,4,N/A,40.04,-76.31,4
2052471,3-Jul-21,Georgia,Swainsboro,229 S Main St,1,3,N/A,32.59,-82.33,4
2052346,3-Jul-21,Illinois,Chicago,1000 block of W 89th St,0,4,N/A,41.73,-87.65,4
2050836,2-Jul-21,Virginia,Norfolk,923 Madison Ave,0,4,N/A,36.85,-76.27,4
2051190,2-Jul-21,Pennsylvania,Philadelphia,7700 block of Ogontz Ave,1,4,N/A,40.07,-75.16,5
2050972,2-Jul-21,Illinois,Champaign,704 N Hickory St,1,4,N/A,40.12,-88.24,5
2050593,1-Jul-21,Illinois,Chicago,6500 block of S Halsted St,0,7,N/A,41.78,-87.64,7
2050151,1-Jul-21,South Carolina,Spartanburg,225 Amelia St,2,4,N/A,34.96,-81.95,6
2050353,1-Jul-21,Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,N/A,36.82,-76.27,4
2049419,30-Jun-21,Illinois,Chicago,2200 block of S Millard Ave,0,4,N/A,41.85,-87.72,4
2049907,30-Jun-21,Louisiana,Marrero,6500 block of Lapalco Blvd,0,4,N/A,29.88,-90.12,4
2050167,30-Jun-21,Delaware,Dover,100 block of S New St,1,3,N/A,39.16,-75.53,4
2049845,30-Jun-21,Texas,Houston,12101 Fondren Rd,3,1,N/A,29.65,-95.51,4
2046714,27-Jun-21,Illinois,Chicago,2000 block of E 71st St,1,5,N/A,41.77,-87.58,6
2046574,27-Jun-21,Illinois,Saint Charles,2051 Lincoln Hwy,1,3,N/A,41.9,-88.34,4
2046897,27-Jun-21,Illinois,Chicago,6300 block of South Artesian Ave,1,10,N/A,41.78,-87.68,11
2047170,27-Jun-21,Tennessee,Memphis,2500 block of Dunn Ave,3,1,N/A,35.09,-89.98,4
2047726,27-Jun-21,North Carolina,Greensboro,801 Province Spring Cir,0,4,N/A,36.07,-79.8,4
2046781,26-Jun-21,Texas,Houston,4902 Laura Koppe Rd,1,3,N/A,29.84,-95.32,4
2045579,26-Jun-21,Illinois,Chicago,6100 block of N McCormick Blvd,1,3,N/A,41.99,-87.71,4
2047787,26-Jun-21,Alabama,Fort Deposit,Forest Dr,1,3,N/A,31.99,-86.58,4
2045043,25-Jun-21,Ohio,Columbus,I-670 and Neil Ave,0,4,N/A,39.97,-82.99,4
2045564,25-Jun-21,Illinois,Chicago,7000 block of S Indiana Ave,0,4,N/A,41.77,-87.62,4
2044701,25-Jun-21,New York,Bronx,Zerega Ave and Watson Ave,0,5,N/A,40.83,-73.84,5
2044733,24-Jun-21,Florida,Gainesville,4701 NW 6th St,1,4,N/A,29.7,-82.34,5
2043834,23-Jun-21,Alabama,Montgomery,100 block of Rotary St,2,2,N/A,32.42,-86.28,4
2043465,23-Jun-21,New York,Buffalo,114 Hickory St,0,4,N/A,42.88,-78.86,4
2043898,23-Jun-21,Illinois,Chicago,4900 block of W Hubbard St,0,4,N/A,41.89,-87.75,4
2043715,23-Jun-21,Illinois,Chicago,7000 block of S Vincennes Ave,0,4,N/A,41.77,-87.63,4
2041726,21-Jun-21,Missouri,Saint Louis,4002 Sullivan Ave,3,4,N/A,38.66,-90.23,7
2041555,21-Jun-21,District of Columbia,Washington,300 block of 50th St NE,0,4,N/A,38.89,-76.93,4
2040643,20-Jun-21,Virginia,Richmond,200 block of Crane St,1,3,N/A,37.54,-77.43,4
2041297,20-Jun-21,California,Richmond,2108 Dunn Ave,3,5,N/A,37.95,-122.35,8
2040265,20-Jun-21,Colorado,Aurora,12455 E Mississippi Ave,1,4,N/A,39.7,-104.84,5
2041363,20-Jun-21,Florida,Wildwood,9605 Co Rd 235,1,10,N/A,28.9,-82.09,11
2040374,20-Jun-21,Texas,Dallas,4619 E. R L Thornton Freeway,0,8,N/A,32.79,-96.76,8
2040243,20-Jun-21,Indiana,Granger,7321 Heritage Square Dr,1,4,N/A,41.73,-86.18,5
2040991,20-Jun-21,New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,N/A,39.36,-74.43,4
2040732,20-Jun-21,Ohio,Cincinnati,3000 block of Borden St,1,3,N/A,39.15,-84.55,4
2039457,19-Jun-21,Alaska,Anchorage,East 3rd Ave and Gambell St,1,4,N/A,61.22,-149.87,5
2039346,19-Jun-21,Louisiana,Baton Rouge,7132 Florida Blvd,2,4,N/A,30.45,-91.12,6
2040013,19-Jun-21,New Jersey,Newark,525 Elizabeth Ave,0,4,N/A,40.71,-74.2,4
2039964,19-Jun-21,California,Oakland,2200 block of Lakeshore Ave,1,7,N/A,37.81,-122.25,8
2039441,18-Jun-21,Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,N/A,44.98,-93.24,5
2037813,17-Jun-21,Virginia,Petersburg,Virginia Ave and Melville St,0,4,N/A,37.21,-77.41,4
2037887,17-Jun-21,North Carolina,Durham,1600 block of Holloway St,2,2,N/A,35.99,-78.87,4
2038622,17-Jun-21,Ohio,Cincinnati,3056 Mathers St,1,3,N/A,39.14,-84.49,4
2038152,17-Jun-21,New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,N/A,40.92,-74.16,4
2036635,16-Jun-21,Maryland,Baltimore,2100 block of West Lexington St,1,5,N/A,39.29,-76.65,6
2036121,15-Jun-21,Illinois,Chicago,3800 block of W Monroe,0,5,N/A,41.88,-87.72,5
2035313,15-Jun-21,Alabama,Albertville,956 Industrial Blvd,3,2,N/A,34.23,-86.19,5
2035452,15-Jun-21,Illinois,Chicago,6221 S Morgan St,5,3,N/A,41.78,-87.65,8
2035733,14-Jun-21,Georgia,Columbus,3400 8th Ave,2,2,N/A,32.5,-84.98,4
2034470,14-Jun-21,Florida,Boynton Beach,I-95,1,3,N/A,26.53,-80.07,4
2034408,14-Jun-21,Michigan,Lansing,300 block of N Cedar St,2,2,N/A,42.74,-84.55,4
2033905,13-Jun-21,Ohio,West Salem,9161 Rainbow Hwy,1,6,N/A,40.99,-82.1,7
2033605,13-Jun-21,Kentucky,Louisville,5200 block of Robinwood Rd,1,3,N/A,38.18,-85.67,4
2033123,12-Jun-21,Ohio,Cincinnati,McHenry Ave and Cavanaugh Ave,0,5,N/A,39.14,-84.57,5
2032220,12-Jun-21,Texas,Austin,400 block of E 6th St,1,14,N/A,30.27,-97.74,15
2032203,12-Jun-21,Illinois,Chicago,7500 block of S Prairie Ave,1,9,N/A,41.76,-87.62,10
2032486,12-Jun-21,Ohio,Cleveland,8805 Buckeye Rd,3,4,N/A,41.49,-81.62,7
2031801,11-Jun-21,Washington,Seattle (White Center),9808 16th Ave SW,2,2,N/A,47.52,-122.35,4
2031976,11-Jun-21,Georgia,Savannah,200 block of Avery St,2,6,N/A,32.07,-81.08,8
2032580,11-Jun-21,North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,N/A,36.07,-80.22,4
2032282,11-Jun-21,Texas,Dallas,378 N Jim Miller Rd,0,5,N/A,32.72,-96.7,5
2030720,10-Jun-21,Michigan,Detroit,1600 block Calvert Ave,1,3,N/A,42.38,-83.1,4
2030639,10-Jun-21,New York,Yonkers,150 Elm St,0,4,N/A,40.93,-73.89,4
2029078,8-Jun-21,Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,N/A,36.19,-86.83,4
2028745,8-Jun-21,Tennessee,Memphis,2246 Eldridge Ave,1,4,N/A,35.17,-89.98,5
2028928,8-Jun-21,Texas,Houston,4115 Washington Ave,0,5,N/A,29.77,-95.4,5
2027736,7-Jun-21,Ohio,Cleveland,4100 block of E 81st St,0,6,N/A,41.45,-81.63,6
2027046,7-Jun-21,Florida,Homestead,12550 SW 282nd St,3,3,N/A,25.51,-80.38,6
2026713,6-Jun-21,Utah,Salt Lake City,1359 N General Dr,1,4,N/A,40.8,-111.95,5
2026802,6-Jun-21,Missouri,Saint Louis,100 N 7th St,0,4,N/A,38.63,-90.19,4
2026651,6-Jun-21,North Carolina,Snow Hill,50 block of Katie Ct,0,4,N/A,35.49,-77.59,4
2027725,6-Jun-21,Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,N/A,41.46,-81.71,8
2026123,6-Jun-21,Florida,Miami (Kendall),10549 SW 109th Ct,3,6,N/A,25.67,-80.37,9
2027375,6-Jun-21,California,Oakland,5100 block of Ygnacio Ave,0,5,N/A,37.77,-122.2,5
2026112,6-Jun-21,Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,N/A,41.73,-87.61,8
2026257,5-Jun-21,Louisiana,New Orleans,10150 I-10 Service Rd,0,9,N/A,30.04,-89.97,9
2025260,5-Jun-21,Indiana,Indianapolis,7500 N Shadeland Ave,2,2,N/A,39.89,-86.05,4
2025891,4-Jun-21,Michigan,Muskegon,1675 E. Sherman Blvd,1,3,N/A,43.2,-86.2,4
2022821,2-Jun-21,Ohio,Toledo,1830 W Bancroft St,0,4,N/A,41.66,-83.59,4
2025254,2-Jun-21,Arkansas,Magnolia,Calhoun Rd,0,4,N/A,33.25,-93.23,4
2022391,2-Jun-21,Ohio,Springfield,1935 S Yellow Springs St,0,6,N/A,39.9,-83.83,6
2021130,31-May-21,New York,Brooklyn,Knickerbocker Ave,0,4,N/A,40.7,-73.92,4
2021398,31-May-21,Missouri,Saint Louis,8800 block of N Broadway,0,4,N/A,38.72,-90.23,4
2022129,31-May-21,Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,N/A,41.44,-81.59,6
