mission_id,mission_date,mission_year,theatre_of_operations,country,air_force,unit_id,aircraft_series,callsign,mission_type,takeoff_base,takeoff_location,takeoff_latitude,takeoff_longitude,target_id,target_country,target_city,target_type,target_industry,target_priority,target_latitude,target_longitude,altitude_100ft,airborne_aircraft,attacking_aircraft,bombing_aircraft,aircraft_returned,aircraft_failed,aircraft_damaged,aircraft_lost,high_explosives,high_explosives_type,high_explosives_mass_lbs,high_explosives_weight_tons,incendiary_devices,incendiary_devices_type,incendiary_devices_weight_lbs,incendiary_devices_weight_tons,fragmentation_devices,fragmentation_devices_type,fragmentation_devices_weight_lbs,fragmentation_devices_weight_tons,total_weight_lbs,total_weight_tons,time_over_target,bomb_damage_assessment,source_id
137723,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,,,,,,,,,,,1,,,,,,,,,,1,,,193338
137724,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,,,,,,,,,,,,,,,,,,,,,,,,193339
137725,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,1,1,1,,,,,,,,1,,,,,,,,,,1,,,193340
137726,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,1,1,1,,,,,,,,1,,,,,,,,,,1,,,193341
137727,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,2,2,2,,,,,,,,1,,,,,,,,,,1,,,193342
137728,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,2,2,2,,,,,,,,1,,,,,,,,,,1,,,193343
137729,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,2,2,2,,,,,,,,1,,,,,,,,,,1,,,193344
137730,1/3/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,193345
137732,1/4/1943,1943,CBI,USA,10 AF,IATF (7 BS),B24,,1,GAYA,INDIA,24.74444,84.951111,,BURMA,MANDALAY,RR YARD,,,21.977222,96.085833,,6,6,6,,,,,54,500 LB GP (GP-M43/M64),27000,13.5,,,,0,,,,0,27000,13.5,,,16
137733,1/4/1943,1943,PTO,USA,5 AF,405 BS,B25,,1,,,,,,NEW GUINEA,JACOBSENS,SUPPLY DUMP,,1,-6.716666667,146.9833333,20,,6,,,,,,40,100 LB GP (GP-M30),,2,,,,,,,,,,2,,,8761
137734,1/4/1943,1943,CBI,USA,10 AF,IATF (7 BS),B24,,1,GAYA,INDIA,24.74444,84.951111,,BURMA,RANGOON,SHIPPING,,,16.769211,96.158739,,3,3,3,,,,,18,500 LB GP (GP-M43/M64),9000,4.5,,,,0,,,,0,9000,4.5,,,17
137736,1/4/1943,1943,PTO,USA,5 AF,321 BS,B24,,6,,,,,,NEW GUINEA,MADANG,UNIDENTIFIED TARGET,,1,-5.25,145.8333333,50,,1,,,,,,4,1000 LB GP (GP-M44/M65),,2,,,,,,,,,,2,,,9577
137738,1/4/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,200,17,17,17,,,,,,,,34,,,,30,,,,,,64,,,291163
137739,1/4/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,200,2,2,2,,,,,,,,4,,,,4,,,,,,8,,,291164
137740,1/4/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13091,GERMANY,ESENS,CITY AREA,CITIES TOWNS AND URBAN AREAS,,53.65,7.62,200,17,17,17,,,,,,,,34,,,,30,,,,,,64,,,291162
137741,1/4/1943,1943,MTO,USA,12 AF,,B25,,,,,,,21147,TUNISIA,KAIROUAN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,35.68,10.03,,17,17,17,,,,,,,,2,,,,,,,,,,2,,,93116
137742,1/4/1943,1943,MTO,USA,12 AF,,B25,,,,,,,21147,TUNISIA,KAIROUAN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,35.68,10.03,,17,17,17,,,,,,,,2,,,,,,,,,,2,,,193346
137743,1/4/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,,,,,,,,,,,1,,,,,,,,,,1,,,93117
137744,1/4/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,4,4,4,,,,,,,,,,,,,,,,,,,,,93118
137745,1/4/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,,,,,,,,,,,1,,,,,,,,,,1,,,193347
137746,1/4/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,4,4,4,,,,,,,,,,,,,,,,,,,,,193348
137747,1/4/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,,,,,,,,,,,1,,,,,,,,,,1,,,193349
137748,1/4/1943,1943,MTO,,,,A20,,,,,,,14182,TUNISIA,FONDOUK,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,36.03,7.58,,4,4,4,,,,,,,,,,,,,,,,,,,,,193350
137749,1/4/1943,1943,PTO,USA,5 AF,33 BS,B26,,1,,,,,,NEW GUINEA,SANANANDA ROADS,UNIDENTIFIED TARGET,,1,-8.666666667,148.4166667,38,,6,,,,,,,250 LB GP (GP-M57),,5,,,,,,,,,,5,,,11385
137757,1/5/1943,1943,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,,,SHANDUR/LG 159,EGYPT,31.86666667,24.41805556,,TUNISIA,SFAX,,,2,35.83,10.6,20,4,4,4,,,,,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,12,251,,699243
137758,1/5/1943,1943,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,,,SHANDUR/LG 159,EGYPT,31.86666667,24.41805556,,TUNISIA,TUNIS,,,1,36.8,10.18,20,2,2,2,,,,,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,6,225,,699504
137759,1/5/1943,1943,MTO,USA,12 AF,,B26,,,,,,,21147,TUNISIA,KAIROUAN,AIRDROME,AIR FIELDS AND AIRDROMES,1,35.68,10.03,75,13,13,13,,,,,,,,16,,,,,,,,,,16,,,93119
137760,1/5/1943,1943,MTO,USA,12 AF,,B26,,,,,,,21147,TUNISIA,KAIROUAN,AIRDROME,AIR FIELDS AND AIRDROMES,1,35.68,10.03,75,13,13,13,,,,,,,,16,,,,,,,,,,16,,,193357
137761,1/5/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,AIRDROME,AIR FIELDS AND AIRDROMES,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,93120
137762,1/5/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,AIRDROME,AIR FIELDS AND AIRDROMES,1,35.68,10.03,,5,5,5,,,,,,,,3,,,,,,,,,,3,,,93121
137763,1/5/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,AIRDROME,AIR FIELDS AND AIRDROMES,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,193358
137764,1/5/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,AIRDROME,AIR FIELDS AND AIRDROMES,1,35.68,10.03,,5,5,5,,,,,,,,3,,,,,,,,,,3,,,193359
137765,1/5/1943,1943,MTO,USA,9 AF,,SB24,,,,,,,9896,CRETE,CRETE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,35.25,25,250,,,,,,,,,,,2,,,,,,,,,,2,,,93122
137766,1/5/1943,1943,MTO,USA,9 AF,,SB24,,,,,,,9896,CRETE,CRETE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,35.25,25,250,,,,,,,,,,,2,,,,,,,,,,2,,,158774
137767,1/5/1943,1943,MTO,USA,9 AF,,B24,,,,,,,9896,CRETE,CRETE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,35.25,25,250,,,,,,,,,,,2,,,,,,,,,,2,,,158773
137768,1/5/1943,1943,MTO,,,,SB24,,,,,,,40647,TUNISIA,SOUSSE,,PORTS AND HARBORS,1,35.83,10.6,200,,,,,,,,,,,10,,,,,,,,,,10,,,193351
137769,1/5/1943,1943,MTO,,,,SB24,,,,,,,40647,TUNISIA,SOUSSE,,PORTS AND HARBORS,1,35.83,10.6,200,,,,,,,,,,,5,,,,,,,,,,5,,,193352
137770,1/5/1943,1943,MTO,,,,B24,,,,,,,40647,TUNISIA,SOUSSE,,PORTS AND HARBORS,1,35.83,10.6,200,,,,,,,,,,,10,,,,,,,,,,10,,,193354
137771,1/5/1943,1943,MTO,,,,B24,,,,,,,40647,TUNISIA,SOUSSE,,PORTS AND HARBORS,1,35.83,10.6,200,,,,,,,,,,,5,,,,,,,,,,5,,,193355
137772,1/5/1943,1943,MTO,,,,SB24,,,,,,,40647,TUNISIA,SOUSSE,,PORTS AND HARBORS,2,35.83,10.6,190,,,,,,,,,,,10,,,,,,,,,,10,,,193353
137773,1/5/1943,1943,MTO,,,,B24,,,,,,,40647,TUNISIA,SOUSSE,,PORTS AND HARBORS,2,35.83,10.6,190,,,,,,,,,,,10,,,,,,,,,,10,,,193356
137774,1/5/1943,1943,PTO,USA,5 AF,408 BS,B26,,1,,,,,,NEW GUINEA,SANANANDA ROADS,UNIDENTIFIED TARGET,,1,-8.666666667,148.4166667,45,,5,,,,,,,250 LB GP (GP-M57),,4,,,,,,,,,,4,,,11386
137778,1/6/1943,1943,PTO,USA,5 AF,64 BS,B17,,1,,,,,,NEW GUINEA,FINKSCHHAFEN,UNIDENTIFIED TARGET,,1,-6.5,147.8333333,145,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,7988
137779,1/6/1943,1943,PTO,USA,5 AF,64 BS,B17,,1,,,,,,NEW GUINEA,FINKSCHHAFEN,UNIDENTIFIED TARGET,,1,-6.5,147.8333333,145,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,7989
137786,1/6/1943,1943,MTO,USA,12 AF,,B25,,,,,,,21147,TUNISIA,KAIROUAN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,35.68,10.03,,17,17,17,,,,,,,,17,,,,,,,,,,17,,,93123
137787,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,93124
137788,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,93125
137789,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,93126
137790,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,93127
137791,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,2,2,2,,,,,,,,2,,,,,,,,,,2,,,93128
137792,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,4,4,4,,,,,,,,3,,,,,,,,,,3,,,93129
137793,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,5,5,5,,,,,,,,2,,,,,,,,,,2,,,93130
137794,1/6/1943,1943,MTO,USA,12 AF,,B25,,,,,,,21147,TUNISIA,KAIROUAN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,35.68,10.03,,17,17,17,,,,,,,,17,,,,,,,,,,17,,,193360
137795,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,193361
137796,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,193362
137797,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,193363
137798,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,193364
137799,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,2,2,2,,,,,,,,2,,,,,,,,,,2,,,193365
137800,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,4,4,4,,,,,,,,3,,,,,,,,,,3,,,193366
138101,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,5,5,5,,,,,,,,2,,,,,,,,,,2,,,193367
138102,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,193368
138103,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,193369
138104,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,2,,,,,,,,,,2,,,193370
138105,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,193371
138106,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,2,2,2,,,,,,,,2,,,,,,,,,,2,,,193372
138107,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,4,4,4,,,,,,,,3,,,,,,,,,,3,,,193373
138108,1/6/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,5,5,5,,,,,,,,2,,,,,,,,,,2,,,193374
138109,1/6/1943,1943,CBI,GREAT BRITAIN,RAF,,BISLEY,,,,,,,,BURMA,RATHEDAUNG,AREA,,,20.483333,92.75,,,6,,,,,,,,,,,,,,,,,,,,,,
138110,1/6/1943,1943,CBI,GREAT BRITAIN,RAF,,HUDSON,,,,,,,,BURMA,RAMREE ISLAND,SAMPANS,,,19.08333333,93.86666667,,,1,,,,,,,,,,,,,,,,,,,,,,
138111,1/6/1943,1943,CBI,GREAT BRITAIN,RAF,,WELL,,,,,,,,BURMA,AKYAB,TOWN,,,20.15,92.9,,,7,,,,,,,,,,,,,,,,,,,,,,
138112,1/6/1943,1943,CBI,GREAT BRITAIN,RAF,,BLEN,,,,,,,,BURMA,RATHEDAUNG,,,,20.483333,92.75,,,4,,,,,,,,,,,,,,,,,,,,,,
138113,1/6/1943,1943,PTO,USA,5 AF,71 BS,B25,,1,,,,,,NEW GUINEA,SANANANDA ROADS,UNIDENTIFIED TARGET,,1,-8.666666667,148.4166667,15,,6,,,,,,,250 LB GP (GP-M57),,5,,,,,,,,,,5,,,11387
138114,1/6/1943,1943,PTO,USA,5 AF,33 BS,B26,,1,,,,,,SOLOMON ISLANDS,6 30 S 150 4,UNIDENTIFIED TARGET,,1,-6.5,150.75,80,,5,,,,,,,250 LB GP (GP-M57),,4,,,,,,,,,,4,,,22510
138115,1/7/1943,1943,PTO,USA,5 AF,71 BS,B25,,1,,,,,,NEW GUINEA,FINKSCHHAFEN,UNIDENTIFIED TARGET,,1,-6.5,147.8333333,33,,6,,,,,,20,100 LB GP (GP-M30),,1,,,,,,,,,,1,,,7991
138116,1/7/1943,1943,PTO,USA,5 AF,71 BS,B25,,1,,,,,,NEW GUINEA,FINKSCHHAFEN,UNIDENTIFIED TARGET,,1,-6.5,147.8333333,,,,,,,,,16,250 LB GP (GP-M57),,2,,,,,,,,,,2,,,7992
138117,1/7/1943,1943,PTO,USA,5 AF,64 BS,B17,,12,,,,,,NEW GUINEA,TORRES,UNIDENTIFIED TARGET,,1,-9.7,141.3,200,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,12155
138118,1/7/1943,1943,PTO,USA,5 AF,64 BS,B17,,12,,,,,,NEW GUINEA,FINKSCHHAFEN,UNIDENTIFIED TARGET,,1,-6.5,147.8333333,145,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,7990
138124,1/7/1943,1943,PTO,USA,5 AF,64 BS,B17,,1,,,,,,NEW GUINEA,SALAMAUA,UNIDENTIFIED TARGET,,1,-7.016666667,147.1166667,20,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,11216
138127,1/7/1943,1943,PTO,USA,5 AF,319 BS,B24,,12,,,,,,NEW GUINEA,CAPE WARD HUNT,UNIDENTIFIED TARGET,,1,-8.083333333,148.1666667,65,,1,,,,,,0,500 LB GP (GP-M43/M64),,,,,,,,,,,,,,,7528
138129,1/7/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,195,14,14,14,,,,,,,,28,,,,25,,,,,,53,,,291166
138130,1/7/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13091,GERMANY,ESENS,CITY AREA,CITIES TOWNS AND URBAN AREAS,,53.65,7.62,195,14,14,14,,,,,,,,28,,,,25,,,,,,53,,,291165
138131,1/7/1943,1943,MTO,USA,12 AF,,B26,,,,,,,15210,TUNISIA,GABES,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,33.85,10.12,85,22,22,22,,,,,,,,5,,,,,,,,20,,25,,,93131
138132,1/7/1943,1943,MTO,USA,12 AF,,B26,,,,,,,15210,TUNISIA,GABES,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,33.85,10.12,85,22,22,22,,,,,,,,5,,,,,,,,20,,25,,,193379
138133,1/7/1943,1943,MTO,USA,12 AF,,B26,,,,,,,15210,TUNISIA,GABES,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,33.85,10.12,85,22,22,22,,,,,,,,5,,,,,,,,20,,25,,,193384
138134,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,1,,,,,,,,,,1,,,93132
138135,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,93133
138136,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,93134
138137,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,93135
138138,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,1,,,,,,,,,,1,,,193380
138139,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,193381
138140,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,193382
138141,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,193383
138142,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,1,,,,,,,,,,1,,,193385
138143,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,,,,,,,,,,,,,,,,,,,,,,,,193386
138144,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,193387
138145,1/7/1943,1943,MTO,USA,12 AF,,A20,,,,,,,21147,TUNISIA,KAIROUAN,TROOPS,TROOP CONCENTRATIONS,1,35.68,10.03,,3,3,3,,,,,,,,2,,,,,,,,,,2,,,193388
138146,1/7/1943,1943,MTO,USA,9 AF,,SB24,,,,,,,32822,ITALY,PALERMO,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,38.1,13.33,220,,,,,,,,,,,8,,,,,,,,,,8,,,158776
138147,1/7/1943,1943,MTO,USA,9 AF,,B24,,,,,,,32822,ITALY,PALERMO,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,38.1,13.33,220,,,,,,,,,,,8,,,,,,,,,,8,,,158775
138148,1/7/1943,1943,MTO,USA,9 AF,,SB24,,,,,,,32822,ITALY,PALERMO,SHIPPING,SHIPS,1,38.1,13.33,215,,,,,,,,,,,10,,,,,,,,,,10,,,193376
138149,1/7/1943,1943,MTO,USA,9 AF,,B24,,,,,,,32822,ITALY,PALERMO,SHIPPING,SHIPS,1,38.1,13.33,215,,,,,,,,,,,10,,,,,,,,,,10,,,193378
138150,1/7/1943,1943,MTO,USA,9 AF,,SB24,,,,,,,32822,ITALY,PALERMO,SHIPPING,SHIPS,1,38.1,13.33,200,,,,,,,,,,,8,,,,,,,,,,8,,,193375
138151,1/7/1943,1943,MTO,USA,9 AF,,B24,,,,,,,32822,ITALY,PALERMO,SHIPPING,SHIPS,1,38.1,13.33,200,,,,,,,,,,,8,,,,,,,,,,8,,,193377
138152,1/7/1943,1943,MTO,USA,9 AF,376 BG DET A,B24,,,ABU SUEIR,EGYPT,30.572664,32.095342,,ITALY,PALERMO,,,,38.13,13.36,0,9,0,0,,,,,,0,,0,,,,0,,,,0,,0,,,89
138153,1/7/1943,1943,MTO,USA,9 AF,98 BG,B24,,,FAYID (LG-211),EGYPT,30.31666667,32.3,,ITALY,SPECIAL MISSION,,,,,,0,0,,,,,,,,,,0,,,,0,,,,0,,0,,,62
138154,1/7/1943,1943,CBI,USA,10 AF,IATF (7 BS),B24,,1,GAYA,INDIA,24.74444,84.951111,,BURMA,MYITNGE BRIDGE,BRIDGE,,,21.876687,95.996137,,6,6,6,,,,,,,28500,14.25,,,,0,,,,0,28500,14.25,,,19
138155,1/7/1943,1943,CBI,USA,10 AF,IATF (7 BS),B24,,1,GAYA,INDIA,24.74444,84.951111,,BURMA,MOULMEIN,SHIPPING,,,16.491389,97.625556,,4,4,4,,,,,,,12000,6,,,,0,,,,0,12000,6,,,18
138163,1/8/1943,1943,MTO,USA,9 AF,376 BG DET A,B24,,,ABU SUEIR,EGYPT,30.572664,32.095342,,TUNISIA,BIZERTE,,,,37.3,9.85,0,5,3,3,,,,,15,1000 LB GP (GP-M44/M65),,7.5,,,,0,,,,0,,7.5,,,90
138174,1/8/1943,1943,PTO,USA,5 AF,400 BS,B24,,6,,,,,,NEW GUINEA,MADANG,HARBOR INSTALL,,1,-5.25,145.8333333,40,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,9652
138179,1/8/1943,1943,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,,,SHANDUR/LG 159,LIBYA,31.86666667,24.41805556,,LIBYA,MELLAMA AERODROME,,,2,32.9,132.07,100,1,1,1,,,,,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,2,108,,698809
138180,1/8/1943,1943,MTO,GREAT BRITAIN,RAF,160 SQDN,LIB,,,SHANDUR/LG 159,LIBYA,31.86666667,24.41805556,,LIBYA,TRIPOLI RD JNCTN,,,1,32.88,13.23,100,5,5,5,,,,,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,15,542,,699498
138182,1/8/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,11602,GERMANY,DUISBURG,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.43,6.75,175,30,30,30,,,,,,,,60,,,,64,,,,,,124,,,291168
